id,different?,expected result,actual result,result_message different?,expected result_message (normalized),actual result_message (normalized),messages different?,expected messages (normalized),actual messages (normalized)
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_patient-us_core_v610_patient_validation_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_allergy_intolerance-us_core_v610_allergy_intolerance_patient_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_allergy_intolerance-us_core_v610_allergy_intolerance_read_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_allergy_intolerance,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_allergy_intolerance-us_core_v610_allergy_intolerance_provenance_revinclude_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_allergy_intolerance-us_core_v610_allergy_intolerance_validation_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_allergy_intolerance-us_core_v610_allergy_intolerance_reference_resolution_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_allergy_intolerance-us_core_v610_allergy_intolerance_must_support_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_care_plan-us_core_v610_care_plan_provenance_revinclude_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_care_plan-us_core_v610_care_plan_validation_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_care_plan-us_core_v610_care_plan_patient_category_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_care_plan-us_core_v610_care_plan_read_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_care_plan-us_core_v610_care_plan_must_support_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_care_team-us_core_v610_care_team_reference_resolution_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_care_plan-us_core_v610_care_plan_reference_resolution_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_care_team-us_core_v610_care_team_patient_status_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_care_team-us_core_v610_care_team_read_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_care_team-us_core_v610_care_team_provenance_revinclude_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_care_team-us_core_v610_care_team_validation_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_condition_encounter_diagnosis-us_core_v610_condition_encounter_diagnosis_read_test,true,pass,,false,,,false,"",""
g10_certification-multi_patient_api,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_care_team-us_core_v610_care_team_must_support_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_condition_encounter_diagnosis-us_core_v610_condition_encounter_diagnosis_patient_category_search_test,true,pass,,false,,,false,"",""
g10_certification-multi_patient_api-bulk_data_authorization-g10_bulk_token_tls_version,true,pass,,false,,,false,"! (info) ""<REFERENCE_SERVER_URL>/oauth/token accepted TLS 1.2 connection.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/token accepted TLS 1.3 connection.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/token correctly denied SSL 2.0 connection as required.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/token correctly denied SSL 3.0 connection as required.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/token correctly denied TLS 1.0 connection as required.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/token correctly denied TLS 1.1 connection as required.""",""
g10_certification-multi_patient_api-bulk_data_authorization-smart_backend_services_invalid_client_assertion,true,pass,,false,,,false,"",""
g10_certification-multi_patient_api-bulk_data_authorization-smart_backend_services_auth_request_success,true,pass,,false,,,false,"",""
g10_certification-multi_patient_api-bulk_data_authorization,true,pass,,false,,,false,"",""
g10_certification-multi_patient_api-bulk_data_group_export-Test02,true,pass,,false,,,false,"",""
g10_certification-multi_patient_api-bulk_data_group_export-Test03,true,pass,,false,,,false,"",""
g10_certification-multi_patient_api-bulk_data_group_export-Test04,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_condition_encounter_diagnosis-us_core_v610_condition_encounter_diagnosis_patient_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_condition_encounter_diagnosis-us_core_v610_condition_encounter_diagnosis_provenance_revinclude_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_condition_problems_health_concerns-us_core_v610_condition_problems_health_concerns_provenance_revinclude_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_condition_encounter_diagnosis-us_core_v610_condition_encounter_diagnosis_validation_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_condition_problems_health_concerns-us_core_v610_condition_problems_health_concerns_patient_category_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_condition_problems_health_concerns-us_core_v610_condition_problems_health_concerns_read_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_condition_problems_health_concerns-us_core_v610_condition_problems_health_concerns_must_support_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_condition_encounter_diagnosis-us_core_v610_condition_encounter_diagnosis_must_support_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_condition_encounter_diagnosis-us_core_v610_condition_encounter_diagnosis_reference_resolution_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_condition_encounter_diagnosis,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_condition_problems_health_concerns-us_core_v610_condition_problems_health_concerns_patient_search_test,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_v1_scopes-g10_unrestricted_resource_type_access-g10_document_reference_unrestricted_access,true,pass,,false,Access expected to be granted and request properly returned 200,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_condition_problems_health_concerns-us_core_v610_condition_problems_health_concerns_validation_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_coverage,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_device-us_core_v610_device_must_support_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_diagnostic_report_note-us_core_v610_diagnostic_report_note_patient_category_date_search_test,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_public_standalone_launch_stu2-well_known_endpoint,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_condition_problems_health_concerns-us_core_v610_condition_problems_health_concerns_reference_resolution_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_condition_problems_health_concerns,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_coverage-us_core_v610_coverage_patient_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_coverage-us_core_v610_coverage_read_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_coverage-us_core_v610_coverage_provenance_revinclude_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_coverage-us_core_v610_coverage_must_support_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_device-us_core_v610_device_patient_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_device-us_core_v610_device_read_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_coverage-us_core_v610_coverage_validation_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_coverage-us_core_v610_coverage_reference_resolution_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_device-us_core_v610_device_reference_resolution_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_device,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_v1_scopes-g10_unrestricted_resource_type_access-g10_immunization_unrestricted_access,true,pass,,false,Access expected to be granted and request properly returned 200,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_device-us_core_v610_device_provenance_revinclude_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_device-us_core_v610_device_validation_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_diagnostic_report_note-us_core_v610_diagnostic_report_note_patient_category_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_diagnostic_report_lab,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_diagnostic_report_note-us_core_v610_diagnostic_report_note_patient_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_diagnostic_report_note-us_core_v610_diagnostic_report_note_patient_code_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_diagnostic_report_note-us_core_v610_diagnostic_report_note_read_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_observation_pregnancystatus,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_diagnostic_report_note-us_core_v610_diagnostic_report_note_provenance_revinclude_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_document_reference-us_core_v610_document_reference_patient_category_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_document_reference-us_core_v610_document_reference_must_support_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_diagnostic_report_note-us_core_v610_diagnostic_report_note_validation_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_diagnostic_report_lab-us_core_v610_diagnostic_report_lab_patient_category_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_diagnostic_report_lab-us_core_v610_diagnostic_report_lab_read_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_diagnostic_report_lab-us_core_v610_diagnostic_report_lab_must_support_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_diagnostic_report_note-us_core_v610_diagnostic_report_note_must_support_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_diagnostic_report_note-us_core_v610_diagnostic_report_note_reference_resolution_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_diagnostic_report_note,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_diagnostic_report_lab-us_core_v610_diagnostic_report_lab_patient_search_test,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_v1_scopes-g10_unrestricted_resource_type_access-g10_observation_unrestricted_access,true,pass,,false,Access expected to be granted and request properly returned 200,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_diagnostic_report_lab-us_core_v610_diagnostic_report_lab_patient_category_date_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_diagnostic_report_lab-us_core_v610_diagnostic_report_lab_patient_code_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_diagnostic_report_lab-us_core_v610_diagnostic_report_lab_provenance_revinclude_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_diagnostic_report_lab-us_core_v610_diagnostic_report_lab_validation_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_diagnostic_report_lab-us_core_v610_diagnostic_report_lab_reference_resolution_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_document_reference-us_core_v610_document_reference_patient_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_document_reference-us_core_v610_document_reference__id_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_document_reference-us_core_v610_document_reference_patient_category_date_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_document_reference-us_core_v610_document_reference_patient_type_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_document_reference-us_core_v610_document_reference_read_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_document_reference-us_core_v610_document_reference_provenance_revinclude_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_document_reference-us_core_v610_document_reference_reference_resolution_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_document_reference-us_core_v610_document_reference_validation_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_document_reference-us_core_v400_document_reference_custodian_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_document_reference,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_encounter-us_core_v610_encounter_validation_test,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_v1_scopes-g10_unrestricted_resource_type_access-g10_us_core_6_encounter_unrestricted_access,true,pass,,false,Access expected to be granted and request properly returned 200,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_encounter-us_core_v610_encounter_patient_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_encounter-us_core_v610_encounter_date_patient_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_encounter-us_core_v610_encounter_read_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_encounter-us_core_v610_encounter_provenance_revinclude_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_encounter-us_core_v610_encounter__id_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_encounter-us_core_v610_encounter_reference_resolution_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_encounter,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_goal-us_core_v610_goal_read_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_body_temperature,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_encounter-us_core_v610_encounter_must_support_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_goal-us_core_v610_goal_patient_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_goal-us_core_v610_goal_reference_resolution_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_pulse_oximetry,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_goal-us_core_v610_goal_provenance_revinclude_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_goal-us_core_v610_goal_validation_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_immunization-us_core_v610_immunization_reference_resolution_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_immunization,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_head_circumference,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_goal-us_core_v610_goal_must_support_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_goal,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_immunization-us_core_v610_immunization_patient_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_immunization-us_core_v610_immunization_read_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_observation_screening_assessment,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_immunization-us_core_v610_immunization_provenance_revinclude_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_immunization-us_core_v610_immunization_must_support_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_medication_dispense,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_medication_request-us_core_v610_medication_request_patient_intent_search_test,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_v1_scopes-g10_unrestricted_resource_type_access-g10_us_core_6_service_request_unrestricted_access,true,pass,,false,Access expected to be granted and request properly returned 200,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_immunization-us_core_v610_immunization_validation_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_medication_dispense-us_core_v610_medication_dispense_patient_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_medication_dispense-us_core_v610_medication_dispense_must_support_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_medication_dispense-us_core_v610_medication_dispense_reference_resolution_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_medication_dispense-us_core_v610_medication_dispense_read_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_medication_dispense-us_core_v610_medication_dispense_provenance_revinclude_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_medication_dispense-us_core_v610_medication_dispense_validation_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_medication_request-us_core_v610_medication_request_read_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_medication_request-us_core_v610_medication_request_patient_intent_status_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_medication_request-us_core_v610_medication_request_must_support_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_medication_request,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_observation_lab-us_core_v610_observation_lab_read_test,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_v1_scopes-g10_unrestricted_resource_type_access-g10_us_core_6_medication_dispense_unrestricted_access,true,pass,,false,Access expected to be granted and request properly returned 200,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_medication_request-us_core_v610_medication_request_provenance_revinclude_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_observation_lab-us_core_v610_observation_lab_validation_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_observation_lab-us_core_v610_observation_lab_reference_resolution_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_observation_pregnancystatus-us_core_v610_observation_pregnancystatus_patient_code_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_medication_request-us_core_v610_medication_request_validation_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_medication_request-us_core_v610_medication_validation_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_medication_request-us_core_v610_medication_request_reference_resolution_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_observation_lab-us_core_v610_observation_lab_patient_category_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_observation_lab-us_core_v610_observation_lab_patient_category_date_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_observation_lab-us_core_v610_observation_lab_patient_code_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_observation_lab-us_core_v610_observation_lab_must_support_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_observation_pregnancystatus-us_core_v610_observation_pregnancystatus_read_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_observation_lab-us_core_v610_observation_lab_provenance_revinclude_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_observation_lab,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_observation_pregnancystatus-us_core_v610_observation_pregnancystatus_patient_category_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_observation_pregnancystatus-us_core_v610_observation_pregnancystatus_reference_resolution_test,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_v1_scopes-g10_unrestricted_resource_type_access,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_observation_pregnancystatus-us_core_v610_observation_pregnancystatus_patient_category_date_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_observation_pregnancystatus-us_core_v610_observation_pregnancystatus_validation_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_observation_pregnancyintent-us_core_v610_observation_pregnancyintent_validation_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_observation_occupation-us_core_v610_observation_occupation_validation_test,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_v1_scopes-g10_auth_incorrectly_permitted_tls_versions_messages_setup,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_observation_pregnancystatus-us_core_v610_observation_pregnancystatus_provenance_revinclude_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_observation_pregnancystatus-us_core_v610_observation_pregnancystatus_must_support_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_observation_pregnancyintent-us_core_v610_observation_pregnancyintent_patient_category_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_observation_pregnancyintent-us_core_v610_observation_pregnancyintent_read_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_observation_pregnancyintent-us_core_v610_observation_pregnancyintent_patient_code_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_observation_pregnancyintent-us_core_v610_observation_pregnancyintent_patient_category_date_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_observation_pregnancyintent-us_core_v610_observation_pregnancyintent_reference_resolution_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_observation_pregnancyintent,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_observation_pregnancyintent-us_core_v610_observation_pregnancyintent_provenance_revinclude_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_observation_pregnancyintent-us_core_v610_observation_pregnancyintent_must_support_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_observation_occupation-us_core_v610_observation_occupation_patient_code_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_observation_occupation-us_core_v610_observation_occupation_patient_category_date_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_observation_occupation-us_core_v610_observation_occupation_patient_category_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_observation_occupation-us_core_v610_observation_occupation_read_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_observation_occupation-us_core_v610_observation_occupation_provenance_revinclude_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_observation_occupation-us_core_v610_observation_occupation_must_support_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_observation_occupation-us_core_v610_observation_occupation_reference_resolution_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_observation_occupation,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_respiratory_rate-us_core_v610_respiratory_rate_read_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_respiratory_rate-us_core_v610_respiratory_rate_provenance_revinclude_search_test,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_fine_grained_scopes-Group01-us_core_v610_condition_granular_scope_1_group,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_respiratory_rate-us_core_v610_respiratory_rate_patient_code_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_respiratory_rate-us_core_v610_respiratory_rate_patient_category_date_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_respiratory_rate-us_core_v610_respiratory_rate_validation_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_heart_rate-us_core_v610_heart_rate_patient_category_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_respiratory_rate-us_core_v610_respiratory_rate_patient_category_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_respiratory_rate-us_core_v610_respiratory_rate_must_support_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_heart_rate-us_core_v610_heart_rate_must_support_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_body_temperature-us_core_v610_body_temperature_patient_code_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_respiratory_rate-us_core_v610_respiratory_rate_reference_resolution_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_respiratory_rate,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_heart_rate-us_core_v610_heart_rate_patient_code_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_heart_rate-us_core_v610_heart_rate_patient_category_date_search_test,true,pass,,false,,,false,"",""
